Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
1081385,Bank account or service,Other bank product/service,"Account opening, closing, or management",,IL,62223,Web,10/22/2014,10/28/2014,U.S. Bancorp,Closed with explanation,Yes,
1082624,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,VA,20112,Phone,10/22/2014,10/27/2014,Navy FCU,In progress,Yes,
1081315,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,CA,91801,Web,10/22/2014,10/28/2014,Capital One,Closed with explanation,Yes,
1081257,Credit reporting,,Incorrect information on credit report,Information is not mine,NY,12458,Referral,10/22/2014,10/28/2014,Equifax,In progress,Yes,
1081872,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,TX,78132,Web,10/22/2014,10/22/2014,"National Credit Systems,Inc.",Closed with explanation,Yes,
1082486,Credit reporting,,Incorrect information on credit report,Account status,AZ,85029,Referral,10/22/2014,11/03/2014,Equifax,In progress,Yes,
1081256,Credit reporting,,Incorrect information on credit report,Information is not mine,NY,12458,Referral,10/22/2014,10/28/2014,Experian,In progress,Yes,
1082084,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,FL,32656,Web,10/22/2014,10/22/2014,Selene Finance,Closed with explanation,Yes,
1082066,Bank account or service,Checking account,Problems caused by my funds being low,,TX,78247,Referral,10/22/2014,10/27/2014,Frost Bank,Closed with explanation,Yes,
1081221,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,CA,92117,Web,10/22/2014,10/22/2014,Equifax,Closed with explanation,Yes,
1081239,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,CA,94705,Web,10/22/2014,10/28/2014,JPMorgan Chase,Closed with explanation,Yes,
1081238,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,FL,33403,Web,10/22/2014,10/24/2014,Citibank,Closed with explanation,Yes,Yes
1082067,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,MI,48708,Web,10/22/2014,10/22/2014,Ocwen,In progress,Yes,
1081269,Credit card,,Billing disputes,,CA,90275,Web,10/22/2014,10/22/2014,Capital One,Closed with explanation,Yes,
1081869,Credit reporting,,Incorrect information on credit report,Personal information,OH,45660,Web,10/22/2014,10/22/2014,Experian,Closed with explanation,Yes,
1081391,Bank account or service,Checking account,"Account opening, closing, or management",,CA,90254,Referral,10/22/2014,10/28/2014,Union Bank,Closed with explanation,Yes,
1081389,Credit reporting,,Incorrect information on credit report,Account status,GA,30907,Referral,10/22/2014,10/28/2014,Experian,In progress,Yes,
1081918,Mortgage,Conventional adjustable mortgage (ARM),Credit decision / Underwriting,,CA,95403,Web,10/22/2014,10/22/2014,Ocwen,Closed with explanation,Yes,Yes
1082739,Bank account or service,Checking account,Deposits and withdrawals,,NJ,08089,Referral,10/22/2014,10/27/2014,TD Bank,Closed with monetary relief,Yes,
1081232,Credit card,,Customer service / Customer relations,,DE,19701,Web,10/22/2014,10/22/2014,Citibank,Closed with explanation,Yes,
1081987,Debt collection,,Disclosure verification of debt,Not given enough info to verify debt,CA,96127,Referral,10/22/2014,10/28/2014,"Expert Global Solutions, Inc.",In progress,Yes,
1081447,Credit reporting,,Incorrect information on credit report,Information is not mine,PR,00741,Web,10/22/2014,10/24/2014,Equifax,Closed with explanation,Yes,
1081213,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,MA,02152,Web,10/22/2014,10/22/2014,PHH Mortgage,In progress,Yes,
1082326,Consumer loan,Installment loan,Problems when you are unable to pay,,TX,75149,Web,10/22/2014,10/22/2014,Citibank,Closed with explanation,Yes,
1082260,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,IL,60164,Referral,10/22/2014,10/27/2014,"Expert Global Solutions, Inc.",Closed with explanation,Yes,
1081226,Consumer loan,Vehicle loan,Managing the loan or lease,,MD,20743,Web,10/22/2014,10/28/2014,Exeter Finance Corp,Closed with explanation,Yes,
1082629,Consumer loan,Vehicle loan,Problems when you are unable to pay,,AZ,85211,Web,10/22/2014,10/22/2014,BB&T Financial,Closed with explanation,Yes,
1082034,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,MD,21401,Referral,10/22/2014,10/28/2014,Bank of America,In progress,Yes,
1082505,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,FL,32819,Referral,10/22/2014,10/28/2014,Fifth Third Bank,Closed with explanation,Yes,
1081401,Bank account or service,Checking account,Deposits and withdrawals,,GA,30034,Web,10/22/2014,10/22/2014,Wells Fargo,Closed with explanation,Yes,
1081333,Credit card,,Transaction issue,,MA,01945,Referral,10/22/2014,10/28/2014,IBERIABANK,Closed with explanation,Yes,
1081224,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,HI,96818,Web,10/22/2014,10/22/2014,Ocwen,Closed with explanation,Yes,
1081841,Bank account or service,Checking account,"Account opening, closing, or management",,CA,95928,Referral,10/22/2014,10/28/2014,Bank of America,Closed with monetary relief,Yes,
1081164,Debt collection,,Communication tactics,Threatened to take legal action,TX,78751,Web,10/22/2014,10/22/2014,"The Stark Collection Agency, Inc.",Closed with explanation,Yes,
1082057,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,CA,92301,Web,10/22/2014,10/22/2014,"ONLINE Information Services, Inc.",Closed with explanation,Yes,
1081384,Credit reporting,,Incorrect information on credit report,Public record,HI,96813,Web,10/22/2014,10/22/2014,Equifax,Closed with non-monetary relief,Yes,
1081222,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,SC,29010,Web,10/22/2014,10/22/2014,"Diversified Consultants, Inc.",Closed with explanation,Yes,
1083533,Consumer loan,Installment loan,Problems when you are unable to pay,,TX,75803,Web,10/22/2014,10/27/2014,Springleaf Finance Corporation,In progress,Yes,
1082809,Debt collection,Auto,Cont'd attempts collect debt not owed,Debt is not mine,FL,32809,Web,10/22/2014,11/07/2014,DriveTime,Closed with explanation,Yes,
1081419,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,TX,75002,Web,10/22/2014,10/28/2014,TekCollect Inc.,Closed with non-monetary relief,Yes,
1083548,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,OH,44438,Web,10/22/2014,10/28/2014,"Community Health Investment Company, LLC.",Closed with explanation,Yes,
1081193,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,NY,11758,Referral,10/22/2014,10/29/2014,Ocwen,Closed with explanation,Yes,
1083377,Credit reporting,,Incorrect information on credit report,Information is not mine,CA,95112,Web,10/22/2014,10/23/2014,TransUnion,Closed with explanation,Yes,
1083156,Student loan,Non-federal student loan,Dealing with my lender or servicer,,CO,80011,Web,10/22/2014,10/23/2014,Navient,Closed with explanation,Yes,
1082262,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,MI,48813,Web,10/22/2014,10/22/2014,Flagstar Bank,Closed with explanation,Yes,
1082024,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,NC,27571,Referral,10/22/2014,10/28/2014,Selene Finance,Closed with explanation,Yes,
1081426,Credit reporting,,Incorrect information on credit report,Information is not mine,NY,10031,Web,10/22/2014,10/22/2014,Equifax,Closed with explanation,Yes,Yes
1083542,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,,MD,21061,Web,10/22/2014,10/23/2014,SunTrust Bank,Closed with explanation,Yes,
1081882,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,TX,76022,Referral,10/22/2014,10/27/2014,Wells Fargo,Closed with explanation,Yes,
1081798,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,SC,29732,Referral,10/22/2014,10/28/2014,Ocwen,Closed with explanation,Yes,
1083545,Consumer loan,Vehicle loan,Problems when you are unable to pay,,TX,75052,Web,10/22/2014,10/23/2014,Santander Consumer USA,Closed with explanation,Yes,Yes
1081344,Bank account or service,Other bank product/service,"Account opening, closing, or management",,CA,95969,Referral,10/22/2014,10/28/2014,U.S. Bancorp,Closed with explanation,Yes,
1081452,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,CA,90605,Web,10/22/2014,10/28/2014,"The Best Service Co.,Inc",Closed with explanation,Yes,
1083105,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,CA,93312,Web,10/22/2014,10/23/2014,JPMorgan Chase,Closed with monetary relief,Yes,
1081364,Consumer loan,Installment loan,Problems when you are unable to pay,,AL,36740,Web,10/22/2014,10/28/2014,"Credit Central Holdings, LLC",Closed with explanation,Yes,
1082532,Consumer loan,Installment loan,Problems when you are unable to pay,,SC,29640,Web,10/22/2014,10/22/2014,"Credit Central Holdings, LLC",Closed with explanation,Yes,
1082344,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,NJ,08015,Web,10/22/2014,10/22/2014,PNC Bank,In progress,Yes,
1081386,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,CA,94563,Web,10/22/2014,10/22/2014,Nationstar Mortgage,Closed with explanation,Yes,
1081561,Bank account or service,Checking account,Problems caused by my funds being low,,NJ,07090,Web,10/22/2014,10/22/2014,Capital One,Closed with explanation,Yes,
1081184,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,TX,77407,Referral,10/22/2014,10/28/2014,Bank of America,In progress,Yes,
1083502,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,00674,Web,10/22/2014,10/23/2014,"Green Tree Servicing, LLC",Closed with explanation,Yes,
1082276,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,CO,80121,Web,10/22/2014,10/29/2014,Citibank,In progress,Yes,
1082197,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,TX,75050,Web,10/22/2014,10/28/2014,"Credit Systems International, Inc.",Closed with explanation,Yes,Yes
1082248,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,GA,31024,Web,10/22/2014,10/22/2014,Experian,In progress,Yes,
1083121,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,TX,75001,Web,10/22/2014,10/23/2014,Bank of America,In progress,Yes,
1083379,Credit reporting,,Incorrect information on credit report,Information is not mine,CA,95112,Web,10/22/2014,10/23/2014,Experian,Closed with explanation,Yes,
1081258,Credit reporting,,Incorrect information on credit report,Information is not mine,NY,12458,Referral,10/22/2014,10/28/2014,TransUnion,Closed with explanation,Yes,
1082742,Credit card,,Closing/Cancelling account,,WI,54838,Referral,10/22/2014,10/28/2014,Citibank,Closed with monetary relief,Yes,
1081168,Bank account or service,Checking account,Deposits and withdrawals,,NJ,08812,Referral,10/22/2014,10/28/2014,JPMorgan Chase,Closed with monetary relief,Yes,
1081763,Bank account or service,Checking account,Using a debit or ATM card,,MI,48215,Referral,10/22/2014,10/27/2014,PNC Bank,In progress,Yes,
1081309,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,CA,94560,Referral,10/22/2014,10/28/2014,Wells Fargo,Closed with explanation,Yes,
1082796,Student loan,Non-federal student loan,Can't repay my loan,,CA,92083,Web,10/22/2014,10/28/2014,Navient,Closed with explanation,Yes,
1082281,Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,ID,83501,Referral,10/22/2014,10/28/2014,"Credit Bureau of Lewiston-Clarkston, Inc",Closed with explanation,Yes,Yes
1081780,Consumer loan,Vehicle loan,Problems when you are unable to pay,,CA,96118,Referral,10/22/2014,10/28/2014,State Farm Bank,In progress,Yes,
1081173,Credit reporting,,Incorrect information on credit report,Information is not mine,CA,92376,Web,10/22/2014,10/22/2014,Equifax,Closed with non-monetary relief,Yes,
1081992,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,CA,90004,Referral,10/22/2014,10/28/2014,Selene Finance,Closed with explanation,Yes,
1082566,Debt collection,Credit card,Disclosure verification of debt,Not given enough info to verify debt,MO,64070,Phone,10/22/2014,10/28/2014,"Expert Global Solutions, Inc.",In progress,Yes,
1082308,Bank account or service,Checking account,Deposits and withdrawals,,,,Phone,10/22/2014,10/27/2014,Bank of America,Closed with explanation,Yes,
1081159,Bank account or service,Checking account,"Account opening, closing, or management",,OH,45201,Referral,10/22/2014,10/28/2014,PNC Bank,In progress,Yes,
1081236,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,NJ,08755,Web,10/22/2014,10/22/2014,"Green Tree Servicing, LLC",Closed with explanation,Yes,
1081871,Bank account or service,Checking account,Problems caused by my funds being low,,IL,61834,Referral,10/22/2014,10/27/2014,Fifth Third Bank,In progress,Yes,
1082556,Debt collection,"Other (phone, health club, etc.)",Improper contact or sharing of info,Contacted employer after asked not to,OH,45040,Web,10/22/2014,10/22/2014,The Receivable Management Services Corporation,Closed with non-monetary relief,Yes,
1082299,Consumer loan,Vehicle lease,Managing the loan or lease,,VT,05408,Referral,10/22/2014,10/28/2014,Ally Financial Inc.,In progress,Yes,
1082330,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,NY,11713,Referral,10/22/2014,10/28/2014,"FAIR COLLECTIONS & OUTSOURCING, INC.",Closed with explanation,Yes,Yes
1081830,Bank account or service,Checking account,"Account opening, closing, or management",,CT,06606,Referral,10/22/2014,10/27/2014,Bank of America,Closed with explanation,Yes,
1083540,Debt collection,"Other (phone, health club, etc.)",Communication tactics,Called after sent written cease of comm,CA,90029,Web,10/22/2014,10/23/2014,Sunrise Credit Services Inc.,Closed with explanation,Yes,
1083525,Student loan,Non-federal student loan,Can't repay my loan,,OR,97229,Web,10/22/2014,10/23/2014,Genesis Lending,Closed with explanation,Yes,Yes
1081853,Consumer loan,Installment loan,Managing the loan or lease,,TN,37411,Referral,10/22/2014,10/28/2014,"CashCall, Inc.",Closed with explanation,Yes,
1083188,Student loan,Non-federal student loan,Dealing with my lender or servicer,,MD,20912,Web,10/22/2014,10/29/2014,Navient,Closed with explanation,Yes,
1081609,Bank account or service,Other bank product/service,"Account opening, closing, or management",,TX,78015,Referral,10/22/2014,10/27/2014,Wells Fargo,Closed with explanation,Yes,Yes
1081775,Bank account or service,Checking account,Problems caused by my funds being low,,FL,32127,Web,10/22/2014,10/22/2014,BB&T Financial,Closed with explanation,Yes,
1081979,Bank account or service,Checking account,"Account opening, closing, or management",,WA,98052,Phone,10/22/2014,10/28/2014,Wells Fargo,Closed with explanation,Yes,
1082071,Debt collection,"Other (phone, health club, etc.)",Communication tactics,Frequent or repeated calls,IL,60002,Referral,10/22/2014,10/28/2014,"Harris & Harris, Ltd.",Closed with explanation,Yes,
1082040,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,FL,33177,Referral,10/22/2014,10/28/2014,"PennyMac Loan Services, LLC",Closed with explanation,Yes,
1081455,Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,NJ,07731,Web,10/22/2014,10/24/2014,Bureau of Accounts Control,Untimely response,No,
